Id,title,idea,rating,labels,labels_viability,labels_feasibility,labels_desirability,final_feedback
38F60IALAGTEG1B2VQ0DX87VZCET09,38F60IALAGTEG1B2VQ0DX87VZCET09, Smart City Africa Project is a comprehensive energy efficient project that is beneficial to people from all ages and classes. its benefits impacts from the slum residents to the high placed society individuals.Smart City Africa Project- just as the name suggests is a city project which comprises of residential- commercial- Industrial- social- educational- health- security- energy- technology and utility projects all in one city. It is a city that will be completely free from any form of fossil fuel for its power usage thereby making it a renewable energy powered city. The appealing nature of the project will create a huge demand for more of this city projects in more locations inAfrica and even the world at large. Smart City Africa Project is beneficial to African residents and visitors from all works of life- all ages- and the location choice will focus on rural areas which are abundant in unused land areas thereby depopulating the popular cities and building new and smart cities from the revenues and products of the Pioneer smart city.Because of the comprehensive nature of the city- It will impact lives in so many waysthereby creating a smart living culture among residents of the smart city.I see a sustainable future and a city like this would be a big step to creating that sustainable future-so far I have thought of several ways to create this future- well I came up with an Idea . since it takes a huge fund to make this project a reality- I thought of drawing up a 3D design of this plan and marketing it like an off plan project which will come with a price as well as incentives. Although my target might not be the low class population but I thought of the idea of selling citizenship's to this city with a starting price of $5000 individuals to $20000 for families and at this price citizens can benefit from free health care- a housing unit and security as well as business opportunities in the city. this can be achieved because Africans yearn to live in a better environment and for that price the middle class can really benefit from this- and since the first phase of this city is to set up energy efficient production lines which would be used in construction of the city- the low class can also benefit by having massive job creations. As a Smart City Project- powered by renewable energy- also a production hub for manufacturing of energy efficient products- which will be used to build more smart cities across Africa- the transition will be an unconscious and automatic one. As the demand for more smart cities will increase- especially due to the affordability of energy efficient living. I would like to add some further Statistics- the most populated city in Africa Lagos is approximately 1000km2 with a population of about 20 million people and the reason for the huge population because of the amount of production going on in the city. so if a new and smart city with 3 times the land mass and over 500 energy efficient production lines and over 1000 services and small companies and businesses- there will be a huge significance in the major cities depopulation as citizens will begin to seek employment in the new city and the Smart City Africa project is looking to be home to 5 million citizens. A plan is all it takes. if a plan of this city is designed and awareness is being created for the Smart City Africa Project- it will attract governments- investors- banks- communities- individuals and many more fund sources to partake in the project. choosing a location for a pioneer smart city in Africa- Nigeria by population is the largest populated country in Africa with major cities like Lagos- Abuja and Port Harcourt. But the smart city best location would be the less populated locations that are close to the major cities such as Imo state- Akwa Ibom state- Cross river state etc.. The skills required for the Smart City Africa Project idea are as many as one can imagine Architects/ designers-Engineers-Technology experts-Accountants-urban city planners-renewable energy experts- and many more experts. Solar An Individual,0,2,1,1,3,0
38F60IALAGTEG1B2VQ0DX87VZCF0TH,38F60IALAGTEG1B2VQ0DX87VZCF0TH, Utilizing transparent data for community cooperation and competition.The energy data will be used by community associations to find synergies between homes- incentivize distributed resources- and create engaged communities. This benefits communities that live in close proximity to one another. It helps by creating an advocate at the association level that pays attention to house level energy use. Find if individuals in a community are willing to have energy data shared with the larger community. Energy management at an aggregate level.Communication of idea to community members and getting them to buy-in. A combination of various types of renewable energy An OpenIDEO Meetup,0,1,1,1,2,0
3909MD9T2ZT3OM8V8DU31TUY24HFEA,3909MD9T2ZT3OM8V8DU31TUY24HFEA, The Union of Concerned Scientists says that biodiesel made from waste materials or used cooking oil can cut global warming pollution by 80 to 90 percent relative to conventional diesel fuel. This idea builds on the simple idea of producing biodiesel with used cooking oil at the local level- in developing economies by removing a common barrier to setting up small biodiesel plants: training and technology acquisition needed to empower local production. Using a simple training (academy) model- this scheme will produce wide benefits to local entrepreneurs- ecosystems- and to participating businesses. There are many different community members that benefit from this idea: - Local food producers: From restaurant owners- to operators of small food stands- anyone with used cooking oil on their hands can now see additional income on a regular business by becoming part of the feedstock bank for the local plant. - Local entrepreneurs: Setting up a biodiesel factory can provide long-term- sustainable income in any area with a thriving commercial sector (hotels- restaurants- etc.) This business can also provide green jobs to several employees. - Vehicle owners: Biodiesel is an affordable- clean alternative to conventional diesel. It helps vehicles run smoother and leads to engines lasting much longer. Further- owners won't be subject to the price volatility of fossil fuels. - Community members: Everyone in the community will enjoy the longterm health benefits that come with increasing renewable fuels in the area- less asthma- less polluted waters- less lung disease. And- in the long term- a thriving ecosystem and environment. In many developing nations- citizens rely on generators as a vital power source- using biodiesel instead of traditional diesel can produce powerful environmental benefits. Once a plant is set up with equipment and some initial feedstock (used cooking oil)- the timeline to produce an initial batch of biodiesel is very short (a few days).From here- the work is to secure and widen a customer base by spreading the word and educating the community on the benefits of switching to biodiesel. This idea is simple- biodiesel plants will become valuable environmental education centers for the community- which is just as important as their production capacity. By providing an alternate- clean fuel source- these plants can encourage a swift transition to renewable fuels from polluting ones for anyone that owns a vehicle or generator. At this point- I need to better understand the costs associated with setting up a small biodiesel plant- including the price of necessary machinery- and the steps needed to ship it to various regions around the world. To do this- I can start reaching out to some equipment producers to obtain price quotes and information on shipping. [Update: added interview!]Additionally- I need to better understand what type of organizational model would work best here (nonprofit/social enterprise). - What are some ideas for how I can make this business model lean? The goal is to make this service as affordable as possible for local entrepreneurs interested in setting up and owning plants. - Are there business models out there that I should look to for inspiration- including outside of the renewable energy sector?- Does anyone have information biodiesel equipment pricing- or can you recommend good companies that I should look into? Biofuels An Individual,0,3,5,4,4,0
39O0SQZVJNJFIXYUC0GRC8G0J5O7RB,39O0SQZVJNJFIXYUC0GRC8G0J5O7RB, Participate in PRIME’s proof-of-concept investment- Quidnet- by making a $100K-$400K: 1) grant to PRIME or 2) program-related investment (convertible note) directly to Quidnet (or to PRIME as nonprofit intermediary).Quidnet is a for-profit company deploying low-cost grid-scale energy storage. The company’s technology will provide energy developers and utilities with a solution for storing up to giga-watt hours of electricity at a cost point unachievable in the current marketplace. An early injection of philanthropic capital will allow Quidnet to complete its pilot project in West Texas and solicit follow-on investment from the private markets. There are two distinct ways in which an early investment in Quidnet would benefit our communities in the US and abroad: 1) directly through the charitable impacts of Quidnet's core business and 2) indirectly as a proof-of-concept for PRIME. Due to the intermittency issues associated with solar and wind electricity generation- energy storage is vital to deployment of renewables in any community.Unfortunately- the capital cost of the batteries included in a residential off-grid solar plus batteries system currently cost about $500 per kWh. However- to achieve cost parity with the grid- the capital cost of batteries would need to decline to about $20 per kWh.Absent a major technological breakthrough- battery costs are likely to remain above $20 per kWh for several decades. In 2012- the U.S. Energy Information Administration projected that battery costs would fall as low as $135 per kWh by 2035 in the best case scenario.Quidnet's unconventional solution could help us reach these goals much sooner and help communities all over the world transition to renewables without ongoing government or philanthropic subsidies. Quidnet is testing its concept by using a spent oil well in West Texas as a pilot project. It is taking assets that sit idle -- spent oil and gas wells -- and turning them into a force for good. A combination of various types of renewable energy An Individual,0,1,1,1,1,0
39O6Z4JLX291QJL23XPZ74IR64FXVO,39O6Z4JLX291QJL23XPZ74IR64FXVO, Our idea is a solar pay-as-you-go “business in a box” kit for Tanzania. It is an income-producing asset for an entrepreneur (just like a chicken or goat) but it is also an affordable way to buy light (and mobile phone charging) for an end-consumer. The kit consists of 2 “hockey puck” rechargeable lights/phone chargers and 1 solar panel as well as instructional information and marketing materials. We call it the “hockey puck” because it looks like a hockey puck (we’re Canadian) and contains a rechargeable battery- LED- USB phone charger. We will sell this kit to entrepreneurs who then earn income from selling recharges and an end-user now has access to clean- affordable light and energy. It's a win win. Social: Lack of light at night restricts children’s study hours. Toxic fumes cause death. KARIBU offers children the opportunity to study at night- the family to charge their mobile phone- and eliminates toxic kerosene fumes.Environmental: The use of kerosene emits millions of tons of CO2 / year and every KARIBU solar lamp sold reduces CO2 emissions by an estimated 100kg / year.Economic: Families waste 90+ USD every year on fuel and lack of light restricts local entrepreneurs. KARIBU saves money and increases working hours for small businesses.With KARIBU- families can afford solar lighting/mobile phone charging with the benefits above. For small shops- they now have a profitable business and no longer spend money on kerosene – sunshine is free. Furthermore- money stays in the community (that formerly went to buy kerosene) and it spurs local economic development. Solar in Africa comes with a significant up ­front cost- which is not affordable for rural populations (and it's hard to get it to them). Our approach aligns the cash flow for solar lighting and mobile phone charging with that of kerosene–making it affordable. We leverage the existing sales channel for end­-users like Alice (the small shop network) and sell them a “businesses in a box” which allows them to become profitable in a few months.In contrast to the traditional manufacturer → retailer → customer model- KARIBU provides a continuous income stream (and more jobs) for entrepreneurs vs. a one-­off sale. This approach is very conducive to rural communities that are far from towns or the electric grid and that have no mobile network reception (and it doesn't have to be constructed/nailed to a roof). Given the relatively low up ­front cost for small shops- and short payback period- the model is very scalable. We are in the early stages of launching these new kits. We ran a small pilot project in Moshi- Kilimanjaro with great success. Here are some videos with one of the entrepreneurs- Good Hope:https://www.youtube.com/watch?v=-L_Ln96e0iY https://www.youtube.com/watch?v=WWWA1CriF0k https://www.youtube.com/watch?v=qIo-OaNlyAU We are looking for help in making the product very high quality and also cost effective. Solar A Group Brainstorm,0,4,5,4,5,0
3A520CCNWNC8SVRNXX8BNSJ75O4AES,3A520CCNWNC8SVRNXX8BNSJ75O4AES, Imagine if we in the Bay Area could generate more renewable energy than we use- sequester more carbon than we emit- and use only the water we have locally- all by the year 2050? Sustainable Silicon Valley believes that with Silicon Valley’s ingenuity and collaboration- we can accelerate climate action that envisions a Net Positive future for the region. Using SSV’s existing partnership group that includes corporate- university- municipal- and NGOs throughout the Bay region- SSV will initiate projects in low income areas- galvanize Net Positive projects- and celebrate other good works throughout the Bay Area that progress towards a Net Positive future- beginning with a multi-cultural- low-income community in East Palo Alto. Net Positive is designed as a program and vision for the entire Bay Area- and the pioneering neighborhood is going to be in East Palo Alto. East Palo Alto is a multi-cultural- low-income neighborhood in the heart of Silicon Valley- covering a 2.6 square mile land area in San Mateo County and has a population of 29-000. As of the 2010 U.S. Census- the median age of East Palo Alto’s resident population was 28.8 years and its racial composition was 64% Hispanic/Latino- 16% Black- 11% Asian/Pacific Islander- 6% White and 2% Other. EPA’s population is noticeably younger- on average- than San Mateo County’s population and proportionally far more ethnically diverse. Why East Palo Alto? The Bay has many affluent communities that have well developed and well defined and reasonably well funded Climate Action Plans.Some less affluent cities and neighborhoods are at risk of being left behind but face the same- if not more- risks and challenges with changing climate.Further- as the tech revolution runs the risk of increasing the gaps between the haves and have nots we fear a similar gap will develop in the emerging solutions and associated economy of climate technology and adaptation.We as a region and as a connected world cannot leave entire communities out of climate change solutions.Therefore SSV and East Palo Alto are working cooperatively towards funding and executing projects in neighborhoods within the city that drive it towards a Net Positive future. Success in East Palo Alto is not only good for the City and its residents but can be repeated in other disadvantaged communities. With this in mind SSV and East Palo Alto has developed a mutually beneficial working relationship. East Palo Alto is intent on being an environmentally progressive community. This is reflected in their general plan and in their budget. Many funded and unfunded city projects move East Palo Alto towards a Net Positive future. Both the City and SSV hope now to leverage the Net Positive Program and its Climate Equity fund to both progress unfunded projects and start new projects that continue this ethic. East Palo Alto has limited financial resources but there are many things in its favor- which point to success. East Palo Alto has a committed and engaged city government- has many non-profit and community groups working hard for a better community- has been effective at raising money through grants- is identified as a CalEPA enviroscreen disadvantaged community that may get additional State resources- and it resides in the middle of one of the richest most technologically and intellectually vibrant areas in the world. This project and its outcomes are achievable because all the individual pieces are already in place. Stakeholders such as PG&E- the water district- the city- local businesses- and SSV have the mandate- the will- and the expertise to carry this project forward. The key is to utilize SSV’s community relations experience- its volunteer group- and its collaboration skill set to organize and coordinate the various groups towards success.(Update 1/28) East Palo Alto shares many of the same attributes and stakeholders as other low income neighborhoods throughout the Bay Area and the Nation. By proving this concept in East Palo Alto a template for success will be built for other low income communities. SSV looks to expand from a small pilot of 650 home across the rest of the city- to other communities throughout the Bay- and beyond. In the case of East Palo Alto- this pilot program fits with the City’s Environmental Action Plan and the City’s General Development Plan. It will provide a roadmap for how to take specific actions across the rest of the City. Further- a disadvantaged city such as East Palo Alto does not have the financial resources to meet the state’s energy- carbon- and water reduction goals. By demonstrating a program that raises capital funds for improvements- leverages existing resources to communicate and implement a plan- and measures the outcome represents a novel jump in the way we approach low-income neighborhoods on the issue of climate action. The Net Positive East Palo Alto initiative will have a huge and positive impact on the community both to local businesses- local tradespeople- landlords and renters- with the overall benefit of a positive environmental impact.●Low-income homeowners and specifically renters will benefit from lower expenses of energy utility bills. Agreements will be put in place to ensure tenants receive savings where landlords pay utility bills. This will have a consistent economic and emotional benefit to families.●Local businesses where appliances are purchased- such as Home Depot and Ikea- will receive an economic benefit due to increased sales- stock needs and installation as the program begins purchasing water and energy efficient appliances. The local community benefits as increased staff needs are required.●The water programs reduce the existing load on the extraction of well water. The State of California has issued water reduction requirements and this project helps the water district meet these needs●The City of East Palo Alto will reach goals set out in both their general plan and Vista 2035 goals. Update 1/28/15: The initial project is to do outreach in a particular neighborhood to make sure that residents are aware of and can take advantage of special programs from PG&E and others to lower their utility costs.PG&E offers free appliances- efficient light bulbs and other things that can dramatically reduce energy and water costs for low income households. It can be hard to access these programs- so SSV’s outreach approach- in partnership with other local NGOsand students will help boost access from 1.1% to 20% or more of eligible households.Building Net Positive communities is a long-term strategy and goal. Working in cooperation with city governments and local stakeholders- SSV will ensure that projects are undertaken with the local communities’ support. SSV has already engaged city leaders and the community in East Palo Alto to ascertain support for the program. The projects that are being identified for East Palo Alto are in collaboration with the city leaders and stakeholders and will be backed by surveys and audits before implementation. As we move towards refining and developing our program- we would love to get feedback such as insights into implementing systemic change in a multi-cultural- multi-lingual- low-income community. We also would love to have volunteers as part of our planning or outreach teams. We welcome donations to help underwrite the cost of solutions that we are working to deploy. A combination of various types of renewable energy A Group Brainstorm,0,2,3,3,3,0
3AJA9FLWSCAF4RAH4WKUM8SQUXOFIJ,3AJA9FLWSCAF4RAH4WKUM8SQUXOFIJ, Used Kitchen Oil Collection Program is really for anyone. Everybody cooks- everybody fries. And so everybody has leftover used cooking oil and in many cases does not know what to do with it. Only ahandful of countries have a working used kitchen oil collection program and the awareness is still very low. In third world countries and developing countries- often such oil isn't disposed properly because there are simply no means of doing so. By implementing a collection system in such countries- we not only protect the environment a little more- we also help to produce biofuels that can be reused over and over again as it is done in the UK for example. This program would target local communities of Latin American countries where there is no working used oil collection system. Even if there is two restaurants that somehow recycle their used oil or dispose it relatively safely- the remaining fifty will pour the oil down the drain- which will clog the pipes of the entire building- street- neighborhood- city... Except for the local communities- this will be an initiative for those who are interested in using biofuels in order to either protect the environment- be more cost effective- or both.Strongly suggested would be to target children from elementary school- through high school to university by directly involving them in the program. Why? Simply because the future starts with the children. Educating them about biofuels will ensure their eco-responsibility standards to be higher. And how would this be done? The youngest ones could simply collect used cooking oil from their mom's kitchen and bring it to school that will then hand it over to the collection site. In the case of older children/teenagers- they could participate in the site collection directly as an extra curriculum activity. Used cooking oil is a very fast way to obtain biofuels. It is everywhere and there is an abundance of it. The first step in Bogota would be to simply do an on-site research. Talking to individual restaurant and stall owners and finding out how do they handle used oil and if they would be willing to participate in such a program. This project will definitely need experts on biofuel production- environment safety experts- engineers- educators for the program and anyone who would be excited about the idea. Biofuels An Individual,0,1,4,4,4,0
3BFNCI9LYK2NZVDS1AFVUADKDR8373,3BFNCI9LYK2NZVDS1AFVUADKDR8373, Everyday users of fossil fuels- including electricity- natural gas- heating- and gasoline- on a high level knows that they are:1) Causing health problems to themselves2) Damaging our Earth3) Attributing to natural disastersThe harsh reality is that if someone does not care about saving the environment- their mindsets are hard to change (unless something happens to them- which would then be too late!) . That being just one example- it is important that it becomes a group effort with corporations that are involved with sustainability to educate and appeal to their clients the correct way. A combination of various types of renewable energy A Group Brainstorm,0,1,1,1,2,0
3BS6ERDL93J2DN1KBPGF15Z09TDD6C,3BS6ERDL93J2DN1KBPGF15Z09TDD6C, Educate and motivate consumers to purchase pro-renewable products. Then use that consumer demand to encourage companies to measure their success with not only profits- but their positive impact on the environment and society too (The Triple Bottom Line).That one change in how a business officially measures success will provide the motivation for employees to make thousands of other decisions to support adoption of renewable energies. If customers and society at large expect that businesses will measure and publicize their impact on energy consumption- then businesses will start to make decisions to improve these numbers.With consumer education efforts such as The Story of Stuff Project (http://storyofstuff.org/)- businesses that don't participate will lose consumers who care. As a result- smart energy consumption decisions could become a competitive advantage. The business sector makes up a huge portion of energy consumption- policy lobbying- and pioneering/financing new ideas. This new measurement approach would steer those resources to find better solutions both in local communities and on the larger global stage with corporations. 1. Start by approaching small to medium sized- non-chain retail businesses in small towns. These owners know their customers and their customers know them. 2. Survey customers about sentiments of the business- their value to their community and their likeliness to be more loyal if the business made better energy decisions.3. Present easy to implement- low-cost changes they can make to improve their local community through better energy consumption. 4. Promote those changes to customers with foam core signs in retail stores.5.Measure customer sentiments- level of loyalty- and likeliness to spend more money with the business in the future. 6. Use this as a case study with larger businesses. The improved customer satisfaction- loyalty- and likeliness to buy more in the future can serve as justification for budgets for new initiatives and the marketing budgets to tell customers about them. CONSIDERATIONS BASED ON FEEDBACK:The laundromat is a great type of business to target considering their high energy usage. However- one challenge might be getting businesses make large capital expenditures before users have shown that they would become more loyal. Perhaps in-store surveys- anecdotal conversations- and pledge commitments could help justify the new expenses. Another approach could be to start with low cost additions. Washing machines last a long time and only need to be upgraded every 15 years (guessing). Maybe light bulbs- floor fans- ceiling fans- air conditioners- shifting business hours to daylight hours to cut down on lights- and insulation upgrades could be alternatives. What types of practical changes would bring the biggest impact with the least amount of effort? Which changes are difficult- but also provide the biggest gains? How should we recommend prioritizing a long list of good initiatives? A combination of various types of renewable energy An Individual,0,2,3,3,3,0
3CKVGCS3PGHD11YN6QVNN3B9XT10SS,3CKVGCS3PGHD11YN6QVNN3B9XT10SS, We propose a community-based consumer cap and trade system (with energy bitcoins). Through an opt-in (or mandatory) system- a community will set aggregate energy efficiency/savings goals- and use a cap and trade type-system to achieve those goals. Participants who consume less than their target amount can transfer their digital currency credits to other participants who use more energy. Energy credits can additionally be mined by generating renewable energy- to encourage the integration of more carbon-free energy. My post doesn't mention a specific type of energy An OpenIDEO Meetup,0,2,1,3,3,0
3CVBMEMMXBS2T3KRGV4XY4EUWWQ7HE,3CVBMEMMXBS2T3KRGV4XY4EUWWQ7HE, Impact investments are investments made into companies- organizations- and funds with the intention to generate a measurable- beneficial social or environmental impact alongside a financial return.Impact investingtrough your retirement schemeYour 401 k (or pension fund) had a policy to invest 5% on CleantechYou would get a report on the invested Companies.Your investor profile would still be conservative- still your expose to higher return (but also riskier) investments. 5% or less may be a small sum for you (but pension funds- have time - most investments need more than 5years - and need to diversify their expose). My post doesn't mention a specific type of energy An Individual,0,3,4,4,3,0
3D1UCPY6GGLRZ9IBBF718A9FOBE38Q,3D1UCPY6GGLRZ9IBBF718A9FOBE38Q, Imagine you wanted to make the shift to an alternative energy source- how would you do it? Consumers- financiers- and technical providers will be able to directly connect through our online social marketplace: closing the access gap to renewable energy. Whether the consumer is an individual- a school- or neighborhood- they can find the resources and options they need: banks to finance a program- a government grant for their project- or the technical experts to make it happen.Local options will be showcased- allowing each community to build and tailor their options organically.Consumers- financiers- and technical providers can post a call for proposals for a specific project or just start a conversation with potential partners. This benefits the current and future players in the renewable energy marketplace. The way that Craigslist or eBay facilitated connections to happen by providing an online platform- we are adding an additional layer of communication to make getting renewable energy easier.Interested teachers can see the options available to their school- whether with energy providers or potential financiers. Homeowners that don't have the funds to install renewable energy can find a grant focused on this switch in their area and the company to make the switch. Addressing all needs in one marketplace - the demand- the supply- and the money - we give people the space to proactively seek solutions tailored to their needs. Currently the available marketplaces are geared towards individual homeowners with the capital to finance such changes. This online network makes the entire idea of switching to renewable energy more accessible for a variety of different organizations and groups.This easy access- and partnerships built between technical providers and financiers- will allow the idea of switching to renewable energy easier. We would first test the concept on a very small and localized scale. Using a lean start-up methodology of 'concierge service' where we will provide our service to a very small number of people- learn from this- iterate- and organically grow. To start- we would find 5 different types of consumers. Working exclusively with those groups/individuals- we would help them identify their best renewable energy options. Then we would reach out to current providers (and funders depending on the need) and facilitate that connection. From learning about this type of interaction with the customers- funders- and providers- we would then do a second iteration of this. During this time- we would also build a minimum viable product of a marketplace and start using this to facilitate those connections. This approach would allow us to learn and pivot accordingly. We would love to hear about:- attempts to do similar partnerships- including any models to specifically show - any alternative models or financing options to complete renewable energy projects. - examples of this in other sectors - specific groups/individuals/businesseswith whom that we could test this idea out- general feedback to build on this idea- different ways to test this A combination of various types of renewable energy An OpenIDEO Meetup,0,4,4,3,4,0
3D4BBDG7ZH8TBC8OSRN6AW5YE2Z3CW,3D4BBDG7ZH8TBC8OSRN6AW5YE2Z3CW, If we can measure our energy consumption easily we can start to change behavior. This would be a product people can buy with the goal of doing your part to make the world a better place. Track how your specific lifestyle changes are making improvements. Compete with your friends. Earn status among friends who care about this issue. Earn badges that encourage sharing your progress and status- thus spreading the movement. The software would make recommendations on how more lifestyle/behavior changes could help you improve. Additionally- the software will make recommendations on low energy products that will help the biggest energy hogs in your home and estimate how much those products will help your eco-energy score. A combination of various types of renewable energy An Individual,0,2,3,3,4,0
3D5G8J4N5AGU92CIYNO2I1XLT8RVT3,3D5G8J4N5AGU92CIYNO2I1XLT8RVT3, Provide solar-powered Tamagotchis to elementary schools as classroom pets with a corresponding curriculum. This will raise awareness about solar power and make the idea of it more established among children and their families. Solar An OpenIDEO Meetup,0,5,5,4,4,0
3EPG8DX9LK2FJG4WBFX59T2PRH55P2,3EPG8DX9LK2FJG4WBFX59T2PRH55P2, I will add more about this idea later.I welcome feedback in the meantime. The basic premise is to have a label on food products (or any product) that quickly and simply shows how carbon intensive the product is.Like the organic labeling system- which allows consumers to make choices about how their food is raised- this label allows consumers to factor how green a product is into their decision making before they buy.It also allows companies that have gone to the extra trouble of becoming green to charge a premium for consumers who are willing to pay for their trouble. The labeling system could start with food and expand to other products. I will add more about this idea later.I welcome feedback in the meantime I will add more about this idea later.I welcome feedback in the meantime I will add more about this idea later.I welcome feedback in the meantime I will add more about this idea later.I welcome feedback in the meantime A combination of various types of renewable energy An Individual,0,3,4,3,4,0
3G9UA71JVV6YK9FH4V7IAHU99OU7JJ,3G9UA71JVV6YK9FH4V7IAHU99OU7JJ, A beautiful tree that generates wind energy used for public needs: street lighting- charge phones- provide wifi and music.A self-sustaining energy source for community building. The Wind Tree is ideal for developed urban settings. An ideal community for these trees could be Chicago - a city that combines affordability with desirability. Having wind- budget and taste for art- the city of Chicago is a great place to ‘plant’ these trees.However- we should not limit to windy cities- since these trees can work with very soft breezes (4mph). Considering that 88% of the US consumers prefer to use renewable electricity- these trees can work in basically any urban setting.People could use these trees for their community activities- taking advantage of the energy generated. Another key players are Universities. Students can gather around these Trees to study and do their activities. This Tree is the first real possibility to generate wind energy within a city on a large scale. By surpassing the three previously mentioned barriers- it helps communities rapidly transition to renewables.The more Giving Trees we ‘plant’ the more green energy will grow- replacing fossil fuels consumption. Having them on public spaces will also generate awareness of this issue. The original Wind Tree has been prototyped three times in France and during the upcoming months will launch to the market at a price of €29-500. Prototyping the Giving Tree as a whole won’t be cheap nor lightweight. But we could apply a more user-centered approach- checking out how people react to the aesthetics and uses of this tree- even though it’s not actually generating energy. After talking and surveying my classmates at Chicago Booth- I found out that not many would walk into the park just to sit next to this tree... but if the tree was located next to the (football) field then it would be really useful- both for them and for the people watching What other community activities could be done around these trees? This idea has been growing faster after different brainstorming sessions we had with Natalie (see attached pic)- if anyone is interested in joining the next session just let us know! Wind A Group Brainstorm,0,4,4,4,5,0
3GVPRXWRPH62PYVBMDMIYGF9W957I7,3GVPRXWRPH62PYVBMDMIYGF9W957I7, STG International is a 501(c)3 organization dedicated to the premise that innovative- affordable- renewable energy is the only solution to the growing tension between the aspirations of the developing world and concerns over global climate change. We transfer technology and build capacity by establishing local partnerships that manufacture- own and operate novel distributed renewable energy infrastructure to provide an affordable distributed utility service to rural areas. There are many companies that offer energy products to off-grid communities but we represent something different: a micro-utility- a full scale replacement for a 24/7 reliable electrical grid- specifically for areas that the conventional grid may never reach. The lack of electricity infrastructure is especially apparent in rural communities. According to estimates of the International Energy Agency (IEA)- only 14% of people living in rural Africa have access to electricity. This crucial infrastructure is needed by private households and it is essential as a multiplier for the effectiveness of institutions such as schools and health clinics that can otherwise only offer a bare minimum of services to their communities. Especially in regard to health institutions- the need for electricity is well understood: specialized medical diagnostic and treatment equipment (x-ray machines- blood analyzers- etc.)- computers- Electronic Medical Recordkeeping (EMR)- and telemedicine programs all depend on electricity. Supporting loads such as lighting (for increased hours of operation and security)- storage of medicines and vaccines- and the powering of staff quarters (which has implications for the attraction and retention of qualified professionals to work in remote areas)- are also basic requirements for effective health care.In addition to electricity- thermal energy plays a vital role for operations and hygiene in the form of cooling or heating the clinic facility and the providing of hot water – an aspect often overlooked in electrification programs. Common sense indicates that clinics and schools cannot operate effectively if the temperature rises above 90°F or drops below 50 °F- but little is currently done to systematically manage climate extremes when planning infrastructure upgrades.Based on published data- STG estimates that there are 80-000 health clinics and 260-000 schools worldwide that currently operate without electricity. The total value of this market is US $4.5B. To put the global market size in context- in Africa alone the market for diesel generators has been consistently growing at 30% per annum since 2006 and exceeded US $1 billion in 2007. This figure of course belies the real cost of diesel power generation- since the annual cost of fuel consumed by the installed base of generators is an order of magnitude greater than the annual capital investment- with estimates ranging between US$10-50 billion. Most off-grid communities in developing countries are dependent on kerosene lamps for lighting as well as batteries and diesel generators for powering basic appliances. The lack of proper access to energy sources forces communities to pay very high prices for electricity use despite the fact that most of these villages lie in areas with ideal resources for implementing affordable solar energy systems. STG’s approach is to help communities to bridge the gap between the feasibility of using renewable energy systems and the high capital cost that prevents their implementation with specialized off-grid technology and an innovative partnership model.Additionally- one of our core beliefs is that sustainability can only be secured in the long-term if the communities actively participate in the electrification process. Next to technology transfer and training of local employees- it is of great importance to us to not deliver our energy systems as a black box- but to invite members of the community to learn about the technology and to incorporate their suggestions into our design process at an early stage. STG International was founded on the basis of our experiences as volunteers in Lesotho- Africa. Throughout our work- we were able to gain extensive knowledge of the needs of underserved communities and therefore identified the lack of access to electricity as one of the main obstacles that stands in the way of delivering adequate education and healthcare as well as the building of infrastructure needed for economic development. After founding STG and designing our technology- we installed our first energy system at Matjoto health clinic in Lesotho. Over the course of this process- we established a local subsidiary- STG Lesotho- with several full-time employees- and cooperated with the Lesotho government to offer training and educational courses to students and the local population. The first installation of our energy system enabled us to gain valuable experiences on how to optimize our business plan and our technology. Based on these experiences- we feel confident to move to the next step and install our first- village-scale pilot systems to test and further advance our approach and our energy systems. One of the main reasons why we would like to become a member of OpenIDEO is its focus on community. Throughout our work in developing countries- we have seen that many projects are well-intended- but fail to succeed because the local population is not included in the process of finding and designing solutions to their pressing problems.STG’s approach is to put the community first and ask the local population about which services they need and how these services should be structured. Therefore- we look forward to sharing our approach with the OpenIDEO community and look forward to any suggestions- ideas or recommendations on how we can improve our technology and our interaction with communities. Solar A Student Collaboration,0,4,4,3,4,0
