idea, winning, final_feedback
 Used Kitchen Oil Collection Program is really for anyone. Everybody cooks- everybody fries. And so everybody has leftover used cooking oil and in many cases does not know what to do with it. Only ahandful of countries have a working used kitchen oil collection program and the awareness is still very low. In third world countries and developing countries- often such oil isn't disposed properly because there are simply no means of doing so. By implementing a collection system in such countries- we not only protect the environment a little more- we also help to produce biofuels that can be reused over and over again as it is done in the UK for example.  This program would target local communities of Latin American countries where there is no working used oil collection system. Even if there is two restaurants that somehow recycle their used oil or dispose it relatively safely- the remaining fifty will pour the oil down the drain- which will clog the pipes of the entire building- street- neighborhood- city... Except for the local communities- this will be an initiative for those who are interested in using biofuels in order to either protect the environment- be more cost effective- or both.Strongly suggested would be to target children from elementary school- through high school to university by directly involving them in the program. Why? Simply because the future starts with the children. Educating them about biofuels will ensure their eco-responsibility standards to be higher. And how would this be done? The youngest ones could simply collect used cooking oil from their mom's kitchen and bring it to school that will then hand it over to the collection site. In the case of older children/teenagers- they could participate in the site collection directly as an extra curriculum activity.  Used cooking oil is a very fast way to obtain biofuels. It is everywhere and there is an abundance of it.  The first step in Bogota would be to simply do an on-site research. Talking to individual restaurant and stall owners and finding out how do they handle used oil and if they would be willing to participate in such a program.  This project will definitely need experts on biofuel production- environment safety experts- engineers- educators for the program and anyone who would be excited about the idea.  Biofuels  An Individual ,0,0
 Communities need joyful- memorable & informative material that engages a broad audience to reinforce and celebrate positive narratives around coming together to create a low carbon future- to nourish a sense of ownership and as a counterspell to NIMBYismPut a saddle on a sunbeam Hang a bridle on a breezeRide the tide into the future Land of PossibilitiesThey say: Don’t let ‘em tell you otherwise Those Greenies tell a pack of liesWhen will you people realise It’s all just pie in the skyAnd I say: If the sky can provide Gee- that’s kinda nice of itIf there’s pie in the sky Then cut me a slice of itAKA -Transition Town : The Musical Transition is a bottom up movement- it involves people getting up off their bottoms!  Throughout this project we will be working closely with a number of partners including The Transition Network- Regen SW and number of community energy groups & KEVICC and other local schools and community groups.We also intend to work with other professional musical theatre specialists and amateur dramatics groups and sponsors.Transition network:We will be working with the Transition Network to identify 5 transition groups to visit during the development of the project to explore some of the stories- questions- themes and challenges faced by people as they start to grapple with peak oil and climate changes.Regen SW: Regen SW is a centre for expertise in sustainable energy. For the past 10 years Regen SW has been working with 300 Community Energy Groups to support them in developing their own projects. Through this work- Regen SW has encountered a number of the challenges that we will be considering in the project. Regen SW will be supporting the project with communications and promotional support as well as ensuring that any funds are properly spent and accounted for. Merlin Hyman - CEO Regen SW - Real change always comes from the bottom up- this is about celebrating the communities whose vision could just save the planet. Merlin Hyman - CEO Regen SW - Real change always comes from the bottom up- this is about celebrating the communities whose vision could just save the planet. Merlin’s reaction on being pitched the project that's bonkers: we should definitely do it KEVICC:KEVICC is the largest school in Totnes (1300 pupils) and is the home of The Ariel Centre which has a wonderful theatre space which can seat up to 300 people. The school have offered us space to develop the work and staff- students and the wider community will be involved throughout. Polly Morrow - Community Arts Coordinator'KEVICC has a long produced real quality performing arts shows and musicals- and are thrilled to think that our students might have the opportunity to collaborate with a community project such as this. Especially so as it reflects the links we have- and value- with Transition Town Totnes. It would add hugely to the students' experience and achievement and they are eager to be part of the project.'The products produced during the show will be able to be used by other groups - licenses for use of the music- script and score- films- documentary etc will be available for any group that wishes to engage people in questions about oil dependency and our future energy options - we have already identified 4 transition or community energy groups who have asked to use this material as well as an addition 8 choirs. We think that this materials will be of great help to any community groups who is dealing with these challenges.  One of the central challenges to the development of renewables is getting consent through planning- central to this is the problem of engaging people in the energy debate in a way that is not immediately polarising or negative. We want to raise awareness of the importance of our energy choices within the greater human narrative without the direct link to a specific project to build people's confidence to engage constructively through modelling behaviours- sharing information and creating a positive experience through humour and memorable tunes.  We have already worked with Matt Harvey as out poet in residence for the past 12 months producing a collection of poems which has been bought by 1300 people- performed to wide acclaim to over 8000 people in festivals and events and has recently been filmed and shared online. Poetry in general by its very nature- has a lot of hurdles to overcome (misperceptions about poetry bound and it can often seem boring to the uninitiated) Musicals tend to be more popular and this has been demonstrated with Matt and Thomas's recent show Rumpelstiltskin.We have also been trialling a variety of creative engagement tools an techniques toinvite people in to our activities and  We arecontinually developing creative engagement techniques ad would value any inputWe want to ensure that we produce appropriate and engaging materials that attract people to use the resources that are developed in the projectWe want to ensure that we are linked to networks with an affinity to this activity and that we're aware of other activity we can learn fromWe need financial support to maximise the impact of the project  A combination of various types of renewable energy  An Individual ,0,0
 This multi-media platform serves as a space to share both technical information and personal stories about transitioning to more renewable energy sources at the household level. Professionally produced video content in the style of reality TV episodes will give a glimpse into specific case studies of families who have made these transitions in tandem with details on how others can undertake their own projects. This content will then spur feedback on a forum in which others can comment- ask questions- and post about their own experiences in taking on similar projects.  A combination of various types of renewable energy  An OpenIDEO Meetup ,0,0
 27 years’ worth of worldwide energy consumption equals only one day’s worth of solar energy hitting the earth. While we get more than enough sun to support our global energy needs- the two major barriers to solar energy are high capital cost and uneven sunlight distribution. A global exchange based on solar blocks tackles both barriers. By allowing individuals to adopt solar blocks (or equivalents such as small solar powered stoves) in underprivileged communities with ample sun but little capital- the system creates a mutually beneficial cycle. My sketches below illustrates the idea.  Any community can benefit. Two types of communities can particularly benefit from this. The communities of ample capital but irregular sunlight (ex. a rainy town in New York) can benefit from adopting solar blocks and receiving returns. Also- communities of ample sunlight but limited capital will benefit from the installation of solar generating blocks etc. One example is African communities. Over 85% of the African continent's landscape receives at least 2-000 kWh/(m² year). A recent study indicates that a solar generating facility covering just 0.3% of the area comprising North Africa could supply all of the energy required by the European Union.  The idea addresses two of the greatest barriers to implementing solar energy.  My community in New York doesn't get a lot of sun- but I can set up a simple site- calculate the cost for a solar block or equivalent to put on the site- and see how people react to potentially contributing.  One concern I have is fair distribution within the community. For example- if a community of 50 people gets 5 solar powered stoves- who will get the stoves? Or- how will the stoves be shared? I don't want there to be any tension in the community. I would love to learn more about this kind of social dynamic.  Solar  An Individual ,0,0
 Action always speaks louder than words. To counteract human tendency to separate knowledge from action- I propose going to an actual protest/meeting tomorrow- one of many happening across the country to tell the President that it's time to reject Keystone XL.here are the details for San Francisco tomorrow at 6pm:https://actionnetwork.org/events/vigil-to-stop-keystone-xl?source=direct_link&referrer=350-org&zipcode=94109&country=US  It would benefit everyone (apart from TransCanada of course - although it would help them too in ways they may not comprehend or care about).TransCanada’s CEO has admitted that once the pipeline is built- it would create “about 50” jobs.  Every time you get like-minded people together- you create a chance for potentially ground-braking collaborations and ideas to emerge.  Attending this event.  Come join me there tomorrow and try to stir a movement and instigate collabrations. RSVP here:https://actionnetwork.org/events/vigil-to-stop-keystone-xl?source=direct_link&referrer=350-org&zipcode=94109&country=US  A combination of various types of renewable energy  An Individual ,0,0
 Participate in PRIME’s proof-of-concept investment- Quidnet- by making a $100K-$400K: 1) grant to PRIME or 2) program-related investment (convertible note) directly to Quidnet (or to PRIME as nonprofit intermediary).Quidnet is a for-profit company deploying low-cost grid-scale energy storage. The company’s technology will provide energy developers and utilities with a solution for storing up to giga-watt hours of electricity at a cost point unachievable in the current marketplace. An early injection of philanthropic capital will allow Quidnet to complete its pilot project in West Texas and solicit follow-on investment from the private markets.  There are two distinct ways in which an early investment in Quidnet would benefit our communities in the US and abroad: 1) directly through the charitable impacts of Quidnet's core business and 2) indirectly as a proof-of-concept for PRIME.  Due to the intermittency issues associated with solar and wind electricity generation- energy storage is vital to deployment of renewables in any community.Unfortunately- the capital cost of the batteries included in a residential off-grid solar plus batteries system currently cost about $500 per kWh. However- to achieve cost parity with the grid- the capital cost of batteries would need to decline to about $20 per kWh.Absent a major technological breakthrough- battery costs are likely to remain above $20 per kWh for several decades. In 2012- the U.S. Energy Information Administration projected that battery costs would fall as low as $135 per kWh by 2035 in the best case scenario.Quidnet's unconventional solution could help us reach these goals much sooner and help communities all over the world transition to renewables without ongoing government or philanthropic subsidies.  Quidnet is testing its concept by using a spent oil well in West Texas as a pilot project. It is taking assets that sit idle -- spent oil and gas wells -- and turning them into a force for good.  A combination of various types of renewable energy  An Individual ,0,0
 Its a gym- but all the pieces of equipment and activities- are group based and they generate power. ,0,0
 When we speak about renewable energy- we mostly speak about electricity energy production- less about energy efficiency that will maybe be an other OpenIdeo Challenge. Speaking about electricity production- US households use the one derived from oil- as the one we put in our cars. So what if we move the entire energy consumption of the household at once ? If we go electric for cars & homes- then we are not directly bound to oil and we can think about a relevant mix for our electric life. Household- neighborhood and local government may then better get the value of producing it locally- collaboratively and - because it becomes cheeper - renewably.  Main players are households - to update their devices and cars -Local governments or neighborhoods - to implement a relevant grid -and federal or national government - to incentive the switch to a full electric life.  It helps community to quickly get the fact that there energy bill is one single thing- in which- once they are free from oil- that have a say to choose their energy mix.Once households and local governments are aware of their energy mix- they can act locally to fuel the grid with a better and more relevant mix of energy- including renewables that are locally available.  A start with a Show House- fully equipped- to monitor the household energy bill ? Or lend electric vehicules to a neighborhood- to let them experience the Full Electric life and ask them about their energy mix then.  I'd love to get a better economic evaluation- to understand the investment needed- the incentive required- the money gained at the end and the renewable energy that is possible in the mix.  A combination of various types of renewable energy  An Individual ,0,0
 How can 21st century women move around with their mobile devices- and keep them charged everywhere? How to do this in a sustainable way? Can renewable energies become fashionable? Our idea is to create trendy and sustainable solar handbags that modern women will enjoy carrying. Enhanced technology and design will also bring full autonomy to recharge mobile devices while respecting the environment. The handbags will be crafted by local artisans- leveraging local designs and contributing to the development of communities.We believe that fashion can be a strong shaper of mindsets- and thus convey to the world the message that clean energies can be used everywhere.  This idea benefits two communities. (1) Local community of a developing country. Handbags will be manufactured by native artisans building on top of existing designs. Adding innovative features- these communities will gain reach and relevance and therefore multiply commercialization opportunities. Proceeds will go back to the manufacturers- stimulating local economy. (2) Global women community. Handbags are not only an accessory used to carry things- but also a way to increase autonomy. Moreover- women will become a vehicle to spread usage and awareness of clean energies.  There are two ways in which this idea can accelerate the transition to renewables. Firstly- part of the proceeds of solar handbags could be dedicated to finance renewable energy projects for the community crafting the bags as a way to give benefits back. Secondly- it will create awareness for the users: Women will become more conscious of “clean” possibilities to power devices without losing their autonomy (i.e.- vs. powering devices at home). In addition- fashion is a way to set trends and influence sustainable behaviours.  The feasibility of the idea could be checked within the IE Business School community in Madrid (Instituto the Empresa). Two actions will be required: (1) Performing a customer survey to IE women. This audience is similar to the target market- and thus could provide valuable feedback on the willingness to buy the product. (2) Working with IE colleagues interested in energy and fashion to build a prototype to analyze technical and economical feasibility. Once feasibility has been proven- we will need to identify a community interested in crafting the solar handbags.  Fashion designers + PV cell suppliers + Local artisans  Solar  A Group Brainstorm ,0,0
 Across America- local officials are constantly making choices that set the pace and scale at which renewable energy displaces polluting sources (or not)- like whether to keep an older fossil fuel plant running 20 more years- or replace it sooner with another energy option. But often these deciders don't hear directly from their customers or constituents on what they'd prefer for energy for their homes- and that's a barrier to clean energy progress if the large majorities who want more renewables aren't ever making that known or visible to local deciders. PicMyEnergyMix sets out to help solve that by providing electricity bill-payers a fun- easy tool to visually express and share their energy preferences so they can make a difference.  [UPDATED 1/30/15] There are many examples of communities that could benefit from this tool- and local public health- clean energy- community and environmental organizations that could help deploy it. For example- in Salt Lake City- Utah- the utility that provides electricity to most residents gets more than 60% of its power from coal-burning power plants and only about 10% from solar and wind. According to opinion surveys- residents in Salt Lake City would like to encourage more use of clean energy and less coal and want their utility to put greater emphasis on sources that don't cause pollution. So will the utility change accordingly? To what degree? Over what time frame? The answers to those questions may be influenced by the degree to which there is or isn't community appetite and demand for clean energy communicated visibly. Opinion polls don't matter if the issue isn't important enough for people to take an interest in and participate in. That's where PicMyEnergyMix comes in! It facilitates just that- and groups such as HEAL Utah (a public health group) are interested to help encourage participation in it.I mention Salt Lake City by way of illustration. Thesituation is the same in many other cities and states.  [UPDATED 1/30/15] Many people don't think about- or know much about- where there power comes from. Power plants are often not nearby and remain unseen. Utilities often don't make information readily available about how much they're using coal vs. gas vs. other sources. So one of the main ways PicMyEnergyMix helps change people's relationship to energy is by enticing people to think about it and reflect on whether they're actually getting the kind of energy they want (and are paying for). The enticing is done by creating a user-friendly- interactive- visual and personal way of providing this education- and offering an advocacy and social sharing component so there's more of a payoff than just education. A key step to changing the energy landscape to include greater renewables is moving energy issues forward from the back burner for consumers to something they think about and see how they can easily and enjoyably have a voice in.  [UPDATED 1/30/15] PicMyEnergyMix lends itself perfectly to trying out in just one or two cities or states to start with. So- for example- a version of the webapp would be done for just the utility that serves people in Salt Lake City -- and the site would just be promoted to Salt Lake City residents to participate. Then- if it's successful- versions could be created for many other communities. Eventually- these could even be all integrated together such that users could check out and compare and contrast what the current vs. desired energy mix pics look like across state lines or for different utilities. That could even create some healthy competition!  This is avisual project so of course the visuals on the site will really matter. The pictures I've uploaded are just rough mock-ups by a non-designer- so this will really benefit from much better graphics and art advice from any and all with those skills. There are questions too about whether to just have the picture be an icon-style house or apartment with color wash over it- or whether to potentially enable people to upload a photo of their own home that gets colored in by the site? Of course- want to keep the number of steps down to a minimum to encourage participation... could be something to test? Promotional ideas beyond the usual? Take a tablet door to door for people to use (more fun than signing a petition)? Have a few ipads at a table at events for people to use the tool? Would media be interested?  A combination of various types of renewable energy  An Individual ,0,0
 Why don't we conserve more? Even in perilous drought- conservation results are rarely above 10%. If we are going to solve the challenges of climate change and water scarcity- we need orders of magnitude improvements. Water and energy conservation is economically and ecologically valuable. We should treat it as such. We are creating a marketplace for sustainability. MeterHero Savers can volunteer to increase their water and energy efficiency and get paid by those seeking to offset their water and energy consumption. If I am a restaurant in a community- I have to use water and energy- but I can offset my use by funding rebates to those who are doing their part to save. Together- these community partners can make a huge difference.  This idea helps everyone in the community. It encourages people to save water and energy. It helps companies promote their sustainability work and give back to their communities. If you are a school- you can earn money for your programs by saving water and energy and you can teach students about the importance of conservation. The average household can earn about $10 per month each for water and energy. Payments continue as long as energy and water savings continue. Businesses with a triple bottom line can connect with customers who share the same values around sustainability. These become customers for life. And when kids learn about the importance of conservation at school- they adopt habits that follow them into adulthood.  If I'm a household that uses an average of 30 kilowatt-hours of electricity per day and I install a solar panel that produces 10 kilowatt-hours of electricity per day- I will reduce my average consumption to 20 kilowatt-hours per day. That means- I will earn $60 per month in rebates before making any other changes. At the same time- my local business can offset that amount of its own energy use- bringing it closer to net-zero by funding my rebate. Now the decision to install solar panels is an easy one to make. If I can make money by investing in renewable energy- it's an easy decision - even if I'm leasing the panels and not otherwise seeing a benefit. When we view our water and energy savings as something that creates value- we fundamentally change our approach to consuming these resources.  We are actively testing this in the community! We have hundreds of people around the country saving water and energy and earning rebates. We are close to announcing the first round of rebate sponsors. We need more people to volunteer as MeterHero savers and more businesses to step up as sponsors to bring the idea closer to the mainstream.  How do we bring more people into the program? What are the best ways to get people to think about water and energy not as a utility that they consume- but as a resource that they own and have responsibility over? We must change our public perception of conservation so that it's not something that happens privately- but rather it becomes an act that is visible to others and is linked to a broader community effort.  A combination of various types of renewable energy  An Individual ,0,0
 EnergyGlass™ is a patented Optically Clear Vertical Building Photovoltaic Window System that produces continuous energy from sunlight- diffused- ambient light and ground reflectance and the only 100% FIELD of VISION in the world. The entire surface of the windows is clear – No grids- dots or lines! This proprietary inorganic nano technology and solar collector does not degrade from IR like typical solar cells do.  This benefits... 1.Local and state governments provide power solutions in growing urban areas. 2.Electric grids by reducing stress on over demand. 3. Long term residents cut down on energy expenses. 4.Developers earn LEED points towards their projects and unique selling points for their customers  EnergyGlass turns static buildings into resilient-self generating- building integrated power plants Among many of the benefits include leveraging the cost of installing the structure's windows that also generate energy from solar- direct- and indirect light sources- thus saving infrastructure costs and space of building power generating facilities and grids to transport it.  For testing and demonstration purposes- EnergyGlass can be easily installed in one window or free standing location with the knowledge of a local expert  EnergyGlass is looking for builders- developers- and end users to validate the utility-efficiency- and effectiveness of the product.  Solar  An Individual ,0,0
 The We can power change movement is a slogan by Microsoft youthspark Hub which our team member ( https://openideo.com/profiles/114966616225005465962 ) is part of.This idea is for the needy children in the low income areas and rural areas in Nairobi Kenya. We plan to Brighten up their lives in order to uphold their future using a green mobility solution that saves the ozone layer in upcoming rural town centers. We plan on hiring bicycles at the Universities and colleges to ease movement within these areas at an affordable rates to both students and lecturers. The funds will assist the team to realize our mission of brightening up lives.  We are mainly aiming the most affected areas which is the rural areas but as we move- we will expand to urban centers and GO GREEN. This project is for the youth on an age bracket of 16 years old and above. I believe this will also make the numerous unemployed youths utilize there energy in good exercise that also very healthy.  The Main subject for the whole idea is to generate funds to light up thedark life of our upcoming generation by investing on solar bulbs for the beautiful children born each and every day in poor families here in Kenya. we plan to buy 1.5 million solar bulbs and supply them to schools and homes in Western- Central and Eastern Kenya by doing this we will brighten up their lives and brighten up their future in an all green project. No more sad families.  We are actually doing this from experience because we also lived without electricity in Nairobi for six month which was very hectic.we bought a d-light solar panel kit from a Safaricom shop under the M-Kopa package which helped us study late night and early morning. This gave us a vision and a responsibility to help other people. We believe darkness cannot dive out darkness- only light can do that. Like hate cannot drive out hate- only love can do that as Martin Luther King Junior said.  The input we need for our idea is mostly moral support and funds to buy more bikes to spread the movement.  Solar  A Student Collaboration ,0,0
 In order to sustain meaningful and long-lasting solutions in renewable energy- we can leverage college campuses- and the local economies they reside in- to create stronger platforms for collaboration around renewable energy.  The main players would be college students and faculty. Businesses in close proximity to college campuses would be the main beneficiaries- but the communities affected could be as large as the entire state in which a college in located.  Integration of renewables into college curriculums is beneficial from an educational stand point alone in order to rapidly deploy information. With the addition of partnerships with local economies/businesses- school coursework could provide learning opportunities to students- as well as tangible results within a semester given the challenge at hand. While implementation may take longer- fresh ideas and notional solutions can develop quickly with the introduction of students.  We can start by gaging the interest of local executives or professors at the universities that we have contacts. We can also begin to decipher effective course-work or challenges based on specific locales.  A combination of various types of renewable energy ,0,0
 Any time I've ever attended a climate conference- there's always a stationary bicycle that when pedalled contributes to the event's energy use. I'm curious to see what would happen if a gym was converted into a source for exerting energy that is later contributed locally. All that effort exerted into weight machines- treadmills- stationary bikes- and ellipticals could help generate energy. It would not only save the local community on their electric bill- but will also encourage a healthier lifestyle for all.  This could help benefit urban and rural areas that have an interest in personal wellness and contributing to power their local community. The power generated could be donated to local shelters- nonprofits- or schools that are potentially struggling to keep their lights on.  I think that this idea could be a revolution in inspiring others to take 'charge' in renewables because turning a routine activity like going to the gym into something that is contributing to your community is motivation to return to that gym and not to join others. I think people will be more inclined to work on their personal wellness if they know that the effort they're exerting is helping others. This could create a domino effect for other fitness centers- nightclubs- and recreation facilities to convert their machines as well.  I think a preliminary experiment would be to set up half of the treadmills with this technology with a nearby chart explaining why the machines look a little different. If people are more inclined to use the power-generating bikes that create energy for a nearby location then my theory would be confirmed.  I would need to learn more about how to store energy which can then be transferred over to other locations to use.  A combination of various types of renewable energy  An Individual ,0,0
 What if an educational environmentally-friendly packet was included for each new lease agreement or home owner? It would include tips to save energy in the home- ideas to re-use energy and free consultation to retrofit your home (if applicable). The idea is to educate the community- make an actionable plan- and create impact right away!  It allows everyone to get involved and start saving within the home. Of course- not everyone can retrofit their living space- but there are other ways to save and contribute. I think people forget how easy it is and if reminded or educated with the right information- can create an impact.  Contacting my rental property to talk to them about likelihood of distribution- as well as after polling my community- putting together a pamphlet based on favorite tricks to save energy.  I'd love to hear the community's favorite tips and tricks to save and re-use energy around their living space(which could later be used in the previously mentioned pamphlet to include with a lease).  My post doesn't mention a specific type of energy  An Individual ,0,0
 Look around the landscape and look at the use of electricity. We use it everywhere and we do not care. We think if we use an electric lawn mower we are helping the environment.A push mower does the same job better and never needs electricity after it has been manufactured. If you can reduce demand for electricity you will reduce carbon emissions. Then you can increase alternatives. Today we are gluttons for power with our TV- computer- cell phones- heating and cooling.Improve heating and cooling and you will see dramatic reduction in electricity demand.  Large population centers benefit first because you have more energy demands. You also have more home building in larger communities and therefore can have a more dramatic impact by building more energy efficient homes and buildings.  If you were to get a 10 percent reduction in electricity use and therefore a 10 percent reduction in coal power think what that does to carbon before you even think about a solar system or a wind system.  LED's- more insulation- newe windows- window shades- home design to improve heat and cooling.  A combination of various types of renewable energy  A Group Brainstorm ,0,0
 The Public Plug showcases the generation of excessiverenewable energy by a plug that is publicly available.  This idea is for renewable pioneers who have a running system for renewable energy. The plug is their conversation piece with the following messages: - renewable energy is effective - I've got more than I actually need - I'm generous and sharing my energy with you  The Public Plug is a conversation starter to inspire more people to use renewable energy sources.  One could easily install a Public Plug prototype on a busy street in a sunny or windy city- start a conversation with some pics on social media and see what happens.  This idea needs some skilled designers and someone with a solid knowledge how the feed-in of excessive energy is managed in power circuits.  A combination of various types of renewable energy  An Individual ,0,0
 My idea is to conceive a series of smart parking spaces for shopping centres- which are connected via internet and are able to communicate through an app. All these parking spaces will be powered by solar cells. The aim of this concept is to reduce dramatically carbon emission- but also cutting paper waste. The app would be able- not only to provide informations about the nearest parking available it will also manage the access to the parking via an NFC/RFID or QR allowing the payment of the parking fee.  The users involved will be all the customers that will go to a shopping centre.I had this idea after looking for an available parking slot in a shopping center in southern Italy during the Christmas holiday. I wandered for more than 20 mins looking for an available parking slot- wasting a lot of fuel. Age groups: adults 18+ (anyone who drives a car) Location: shopping centres  If we implement this idea- we will be more environmentally friendly. We won't use paper ticket anymore (we won't need to print paper tickets out)- we won't waste our fuel and also we will implement the use of solar energy for all the parking slots available.  We will surely need some programmers to develop the app- but also engineer to develop the parking slot stations able to communicate with the devices.  Solar  An Individual ,0,0
 We crowd fund solar projects so that energy savings can be invested to support broader community aspirations- from creating employment for people recovering from homelessness- through to scholarships for organic farmers. If you have a social mission- we can solar power it. We are creating a hub and spoke network of people spanning the globe- with volunteers on the ground identifying solar projects and community needs and using The People's Solar to finance them from a global community- while tracking and celebrating community development outcomes. (updated visual below with trial infographic- strategy map and business model planning - Huge thank you to Deirdre and the IDEO team!)  The platform can benefit any community- anywhere in the world. Currently we focus on creating solar projects that help address food security- sustainable food production- and social equity issues. For example- we are working with a farmer to crowd fund a solar project- so that energy savings can be invested in an organic farming scholarship. We also have a project where energy savings will be invested in training and employment creation for people living in social housing. We find people give to our projects because of the broader community benefit- not just because it's solar power. For example- if a village in Africa needed secure funding to help run a school- we could crowd fund an solar/off-grid energy solution- saving them money- so they can invest savings to support the school. In this way- the model can be adapted to community needs anywhere in the world.  The People's Solar gives people control and autonomy over their energy futures- so they no longer have to rely on governments or businesses to do the right thing- or provide financial support for renewable energy. This accelerates the speed of transition- and takes control away from incumbent interests that may try to slow down the speed of change. By linking the benefits of solar power to broader community needs- a broader base of financial support can be reached- helping to accelerate the transition to renewables.(update: note- we can crowd fund other renewable energy technologies- subject to them being the most appropriate and cost-effective for a given situation- and have projects in our pipeline that include off grid energy systems for remote communities in Australia)  We have already delivered three projects and have shown the model works. We have a growing pipeline of projects in excess of 100kW across Victoria- Australia and would love to scale our model globally. We have found the key to successfully fundraising for projects- is to engage people directly on the ground- and to leverage social networks. Most people give because they know and trust their money is going to deliver an outcome they value. Some people give as more of a faith based act of generosity- but they are in the minority (we estimate 20% for our projects so far).(Update - we are currently conducting experiments with our revenue model. We are starting to earn revenue through referrals/sales of solar systems to households- with leads generated by our platform. We are also starting to switch people to a clean electricity retailer- to earn extra cash for our projects- and referral fees for us)  We are open to ideas! Some conversation starters below(update - that you so much to Deirdre for her insightful thoughts and great sketches that have neatly summed up some of our strategic partnership and business model options! - check our visualisation section)(updated - we have also had a go at infographics- and have developed some templates to help us streamline data gathering- so we can measure and report on our impact. Thanks Meena!!)We would love some help with developing some really tight processes around measuring and reporting on the social impact we are having in communities- and ideally integrating that with our web platform so that the data gathering and reporting is seamless. For example- it would be amazing if we could send the people we have done projects with a form to fill out to document the impact of our solar project- with data gathered being represented on our website visually in some way- so that people can see the impact our projects are having in real-time.We would also love some help with identifying and developing the right strategic partnerships globally with NGO’s and philanthropic groups- including those that have relationships “on the ground” with communities that can leverage our model.  Solar  An Individual ,0,0
 Open source licensing of industry best practices such as technical specifications- standard designs- proven equipment- and construction guidelines will enable community based investors around the world to build low cost- best in class- bankable renewable energy projects.  This will affect communities around the world by making investment in renewable energy more cost effective and closer to home.  Open source with trusted community support will cut down on the red tape required to build a solar PV power plant by making it accessible to smaller investors.  Feedback from the OPENIDEO community will be my experiment. Open source is still hard to sell to the solar and construction industry.  Support and ideas on how to get seed money to start designing and writing the base documents and running a online community.  Solar  An Individual ,0,0
 Our idea is an interactive worksheet that tackles the challenge of designing renewable energy projects that effectively motivate whole communities by teaching project leaders to assemble a wider range of motivations for their communities.  This idea will benefit all kinds of communities. One thing that stays the same across the diverse communities that will adopt renewables is human psychology. Since knowledge about psychology is the core of our idea- we believe that our idea addresses a need in every community. We’ll know more once we’ve tested it in a broad array of communities.The main players are the people tasked with their community's renewable energy project. They will benefit from using this tool during the planning/design phase of their project.[Updated 7 Feb 2015]  It equips change agents and community leaders with a deeper understanding of how motivation works- teaching them to assemble a wider range of motivations for their communities to adopt renewables. [Updated 4 Feb 2015]  Ask friends and RE enthusiasts to imagine planning a community-based RE project with the help of our tool. [Updated 4 Feb 2015]  We want to partner with RE project leaders to get their feedback on our idea. [Updated 7 Feb 2015]  My post doesn't mention a specific type of energy  A Group Brainstorm ,0,0
 Similar to the Green Energy Social App the idea is to help energy consumers understand their contribution to their community and know where their money goes via an application that provides an engaging customer experience that is fun- entertaining- transparent and communicative of their energy use and money savings.  Main Stake Holder: Customers/Community - Customers include individual households who are in college- have graduated and have jobs with income $35-000 a year or greater. Other customers include construction and development companies that want a fully integrated product to new homesMedium and large business thatwant to phase in the system into their walls.City Government - Cities can capture the taxes not paid by large companies and use it to purchase renewable energy infrastructure. When cities adopt it wholly individuals will eventually transition due to modern systems needed to communicate with the new systems. High Tech Company - Different business model compared to electric company retailers Electric Company - Exempt from taxes because it provides the infrastructure that the city paid for.  Who ever is familiar with the Sims City Build It- and automatic lighting systems? A consumer's relationship to energy changes in a way that s/he has direct control of where and when s/he wants power in a specific location of the house and in how many power outlets should be used for standby machines such as tv's- dvrs- sound systems- etc. all through the power of their cell phone. Sensors that similar to automatic lights should have the capability to have back up power so that it is not using power directly from the source. They should also be able to communicate via WiFi to provide a layout of the home's floor plan.When a user selects the power icon on the dashboard of their phone/tablet/computer- they would be able get a wire frame of their floor plan- and visually obtain a snapshot as to where current is flowing. If their is any leakage it prompts a user to fix the issue to save the customer money.At the end of the month when their bill comes in they would be able to measure themselves against other members in their city to encourage friendly competition and improvement in their behavior. Customers should be able to create their username etc to keep customer information private. This should also change a customers behavior in relationship to the community because they would be able to see how the money they pay is working for them.  It would be easy to develop an engineering blue print of the product and create a website showing the product specifications. Video on a website on how it works and how it shows that people who like to to be in control of their money can save more money on their electric bill. A marketing message would sound something like:If your the type of person who likes to be in control and save money on your electric bill- we have a product that is right for you. Our product lets you control the amount of power in your home where and when you want it. Please visit our website for product specification.  1st tothink about the loopholes that exist in the business model and how to close them. The usual strengths- weakness- opportunities and threats and options in the methods to launch a project such as this.  A combination of various types of renewable energy  An Individual ,0,0
